sentimentPN
0.0
1.0
1.0
1.0
1.0
1.0
1.0
0.7142857142857143
0.5555555555555556
0.45454545454545453
0.45454545454545453
0.5
0.38461538461538464
0.125
0.125
0.1
0.13043478260869565
0.13043478260869565
0.12
0.07692307692307693
0.0
0.0
0.0
-0.030303030303030304
0.0
-0.05
-0.047619047619047616
-0.047619047619047616
-0.043478260869565216
-0.08333333333333333
-0.12
-0.12
-0.09803921568627451
-0.1111111111111111
-0.05263157894736842
-0.05263157894736842
-0.1
-0.11475409836065574
-0.11475409836065574
-0.07936507936507936
-0.06060606060606061
-0.04477611940298507
-0.04477611940298507
-0.058823529411764705
-0.02857142857142857
-0.014084507042253521
0.0136986301369863
0.02702702702702703
0.02631578947368421
0.08641975308641975
0.08641975308641975
0.10843373493975904
0.10843373493975904
0.10843373493975904
0.10843373493975904
0.11363636363636363
0.11363636363636363
0.14285714285714285
0.14893617021276595
0.16326530612244897
0.16326530612244897
0.16326530612244897
0.16326530612244897
0.15151515151515152
0.15151515151515152
0.1485148514851485
0.14563106796116504
0.14563106796116504
0.1346153846153846
0.12380952380952381
0.1320754716981132
0.14545454545454545
0.168141592920354
0.16521739130434782
0.1724137931034483
0.1724137931034483
0.1724137931034483
0.1794871794871795
0.1794871794871795
0.1794871794871795
0.1794871794871795
0.1694915254237288
0.1694915254237288
0.1694915254237288
0.17647058823529413
0.19008264462809918
0.19672131147540983
0.19672131147540983
0.18699186991869918
0.184
0.19047619047619047
0.19047619047619047
0.19047619047619047
0.18110236220472442
0.16279069767441862
0.16030534351145037
0.17037037037037037
0.15942028985507245
0.15942028985507245
0.15942028985507245
