2.013000000000000000e+03,9.000000000000000000e+00,1.800000000000000000e+01,6.400000000000000000e+01,6.200000000000000000e+01,7.000000000000000000e+01,0.000000000000000000e+00
2.013000000000000000e+03,7.000000000000000000e+00,2.300000000000000000e+01,7.000000000000000000e+01,7.200000000000000000e+01,7.700000000000000000e+01,0.000000000000000000e+00
2.013000000000000000e+03,8.000000000000000000e+00,3.000000000000000000e+01,8.000000000000000000e+01,7.000000000000000000e+01,7.459999999999999432e+01,0.000000000000000000e+00
2.013000000000000000e+03,4.000000000000000000e+00,1.400000000000000000e+01,5.300000000000000000e+01,4.800000000000000000e+01,5.810000000000000142e+01,0.000000000000000000e+00
2.014000000000000000e+03,2.000000000000000000e+00,4.000000000000000000e+00,4.700000000000000000e+01,5.800000000000000000e+01,4.900000000000000000e+01,0.000000000000000000e+00
2.013000000000000000e+03,8.000000000000000000e+00,2.300000000000000000e+01,8.700000000000000000e+01,7.100000000000000000e+01,7.570000000000000284e+01,0.000000000000000000e+00
2.013000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,4.400000000000000000e+01,4.400000000000000000e+01,4.879999999999999716e+01,1.000000000000000000e+00
2.013000000000000000e+03,6.000000000000000000e+00,2.500000000000000000e+01,6.600000000000000000e+01,6.700000000000000000e+01,7.170000000000000284e+01,1.000000000000000000e+00
2.013000000000000000e+03,1.100000000000000000e+01,2.200000000000000000e+01,3.900000000000000000e+01,5.000000000000000000e+01,4.929999999999999716e+01,1.000000000000000000e+00
2.014000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+01,5.100000000000000000e+01,5.000000000000000000e+01,5.570000000000000284e+01,0.000000000000000000e+00
2.014000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+01,4.900000000000000000e+01,4.650000000000000000e+01,0.000000000000000000e+00
2.013000000000000000e+03,1.000000000000000000e+00,4.000000000000000000e+00,3.900000000000000000e+01,4.200000000000000000e+01,4.589999999999999858e+01,1.000000000000000000e+00
2.013000000000000000e+03,1.200000000000000000e+01,2.300000000000000000e+01,4.500000000000000000e+01,3.800000000000000000e+01,4.510000000000000142e+01,0.000000000000000000e+00
2.014000000000000000e+03,2.000000000000000000e+00,2.700000000000000000e+01,4.500000000000000000e+01,4.100000000000000000e+01,5.120000000000000284e+01,0.000000000000000000e+00
2.013000000000000000e+03,6.000000000000000000e+00,1.900000000000000000e+01,7.100000000000000000e+01,5.800000000000000000e+01,7.040000000000000568e+01,1.000000000000000000e+00
2.013000000000000000e+03,2.000000000000000000e+00,7.000000000000000000e+00,4.700000000000000000e+01,5.000000000000000000e+01,4.920000000000000284e+01,1.000000000000000000e+00
2.013000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,4.500000000000000000e+01,4.900000000000000000e+01,4.620000000000000284e+01,1.000000000000000000e+00
2.013000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,5.600000000000000000e+01,6.160000000000000142e+01,1.000000000000000000e+00
2.014000000000000000e+03,4.000000000000000000e+00,2.900000000000000000e+01,5.600000000000000000e+01,6.100000000000000000e+01,6.120000000000000284e+01,1.000000000000000000e+00
2.013000000000000000e+03,1.000000000000000000e+01,2.500000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.650000000000000000e+01,0.000000000000000000e+00
2.013000000000000000e+03,1.000000000000000000e+01,3.000000000000000000e+00,5.900000000000000000e+01,6.400000000000000000e+01,6.450000000000000000e+01,0.000000000000000000e+00
2.013000000000000000e+03,6.000000000000000000e+00,2.400000000000000000e+01,6.700000000000000000e+01,6.600000000000000000e+01,7.150000000000000000e+01,1.000000000000000000e+00
2.013000000000000000e+03,1.000000000000000000e+01,2.000000000000000000e+01,6.700000000000000000e+01,5.900000000000000000e+01,5.810000000000000142e+01,0.000000000000000000e+00
2.014000000000000000e+03,4.000000000000000000e+00,8.000000000000000000e+00,5.200000000000000000e+01,6.100000000000000000e+01,5.710000000000000142e+01,0.000000000000000000e+00
2.014000000000000000e+03,3.000000000000000000e+00,6.000000000000000000e+00,5.100000000000000000e+01,4.600000000000000000e+01,5.220000000000000284e+01,0.000000000000000000e+00
2.014000000000000000e+03,3.000000000000000000e+00,2.300000000000000000e+01,4.800000000000000000e+01,5.000000000000000000e+01,5.470000000000000284e+01,0.000000000000000000e+00
2.013000000000000000e+03,1.200000000000000000e+01,1.600000000000000000e+01,4.000000000000000000e+01,4.400000000000000000e+01,4.529999999999999716e+01,1.000000000000000000e+00
2.014000000000000000e+03,4.000000000000000000e+00,1.400000000000000000e+01,5.700000000000000000e+01,5.900000000000000000e+01,5.810000000000000142e+01,1.000000000000000000e+00
2.014000000000000000e+03,1.000000000000000000e+00,2.000000000000000000e+00,4.300000000000000000e+01,5.500000000000000000e+01,4.570000000000000284e+01,0.000000000000000000e+00
2.014000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,4.700000000000000000e+01,4.900000000000000000e+01,4.879999999999999716e+01,0.000000000000000000e+00
2.014000000000000000e+03,5.000000000000000000e+00,1.200000000000000000e+01,5.800000000000000000e+01,6.500000000000000000e+01,6.409999999999999432e+01,1.000000000000000000e+00
2.013000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+01,4.600000000000000000e+01,4.500000000000000000e+01,4.939999999999999858e+01,1.000000000000000000e+00
2.013000000000000000e+03,8.000000000000000000e+00,2.400000000000000000e+01,7.100000000000000000e+01,7.700000000000000000e+01,7.550000000000000000e+01,0.000000000000000000e+00
2.014000000000000000e+03,3.000000000000000000e+00,1.100000000000000000e+01,4.900000000000000000e+01,4.500000000000000000e+01,5.300000000000000000e+01,0.000000000000000000e+00
2.013000000000000000e+03,4.000000000000000000e+00,9.000000000000000000e+00,4.900000000000000000e+01,5.400000000000000000e+01,5.720000000000000284e+01,0.000000000000000000e+00
2.014000000000000000e+03,4.000000000000000000e+00,1.300000000000000000e+01,5.200000000000000000e+01,5.700000000000000000e+01,5.789999999999999858e+01,1.000000000000000000e+00
2.014000000000000000e+03,3.000000000000000000e+00,4.000000000000000000e+00,4.400000000000000000e+01,5.400000000000000000e+01,5.189999999999999858e+01,0.000000000000000000e+00
2.013000000000000000e+03,8.000000000000000000e+00,1.600000000000000000e+01,7.100000000000000000e+01,7.400000000000000000e+01,7.650000000000000000e+01,0.000000000000000000e+00
2.013000000000000000e+03,1.100000000000000000e+01,2.800000000000000000e+01,5.100000000000000000e+01,5.600000000000000000e+01,4.800000000000000000e+01,1.000000000000000000e+00
2.013000000000000000e+03,4.000000000000000000e+00,2.900000000000000000e+01,5.200000000000000000e+01,5.100000000000000000e+01,6.120000000000000284e+01,1.000000000000000000e+00
2.013000000000000000e+03,7.000000000000000000e+00,8.000000000000000000e+00,8.400000000000000000e+01,6.700000000000000000e+01,7.459999999999999432e+01,1.000000000000000000e+00
2.013000000000000000e+03,1.100000000000000000e+01,2.900000000000000000e+01,5.600000000000000000e+01,4.800000000000000000e+01,4.779999999999999716e+01,1.000000000000000000e+00
2.013000000000000000e+03,6.000000000000000000e+00,1.300000000000000000e+01,6.600000000000000000e+01,7.000000000000000000e+01,6.929999999999999716e+01,1.000000000000000000e+00
2.013000000000000000e+03,7.000000000000000000e+00,1.500000000000000000e+01,7.300000000000000000e+01,6.200000000000000000e+01,7.600000000000000000e+01,1.000000000000000000e+00
2.014000000000000000e+03,1.000000000000000000e+00,1.200000000000000000e+01,4.300000000000000000e+01,4.300000000000000000e+01,4.679999999999999716e+01,0.000000000000000000e+00
2.013000000000000000e+03,9.000000000000000000e+00,2.600000000000000000e+01,7.500000000000000000e+01,6.700000000000000000e+01,6.720000000000000284e+01,0.000000000000000000e+00
2.013000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+01,7.100000000000000000e+01,7.400000000000000000e+01,7.509999999999999432e+01,1.000000000000000000e+00
2.013000000000000000e+03,1.000000000000000000e+00,2.300000000000000000e+01,4.900000000000000000e+01,4.900000000000000000e+01,4.800000000000000000e+01,1.000000000000000000e+00
2.013000000000000000e+03,1.200000000000000000e+01,1.800000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,4.520000000000000284e+01,0.000000000000000000e+00
2.014000000000000000e+03,1.000000000000000000e+00,1.500000000000000000e+01,4.100000000000000000e+01,4.000000000000000000e+01,4.710000000000000142e+01,0.000000000000000000e+00
2.013000000000000000e+03,2.000000000000000000e+00,1.300000000000000000e+01,4.700000000000000000e+01,5.400000000000000000e+01,4.970000000000000284e+01,1.000000000000000000e+00
2.013000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00,5.100000000000000000e+01,5.400000000000000000e+01,5.600000000000000000e+01,0.000000000000000000e+00
2.013000000000000000e+03,1.200000000000000000e+01,8.000000000000000000e+00,3.800000000000000000e+01,4.100000000000000000e+01,4.610000000000000142e+01,1.000000000000000000e+00
2.013000000000000000e+03,8.000000000000000000e+00,2.800000000000000000e+01,8.400000000000000000e+01,8.400000000000000000e+01,7.500000000000000000e+01,0.000000000000000000e+00
2.013000000000000000e+03,9.000000000000000000e+00,2.100000000000000000e+01,6.900000000000000000e+01,7.700000000000000000e+01,6.900000000000000000e+01,0.000000000000000000e+00
2.013000000000000000e+03,1.000000000000000000e+00,2.400000000000000000e+01,4.900000000000000000e+01,4.600000000000000000e+01,4.810000000000000142e+01,1.000000000000000000e+00
2.014000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,4.100000000000000000e+01,4.300000000000000000e+01,5.160000000000000142e+01,0.000000000000000000e+00
2.013000000000000000e+03,1.000000000000000000e+00,2.100000000000000000e+01,4.500000000000000000e+01,4.400000000000000000e+01,4.779999999999999716e+01,1.000000000000000000e+00
2.013000000000000000e+03,6.000000000000000000e+00,1.600000000000000000e+01,6.300000000000000000e+01,6.500000000000000000e+01,6.979999999999999716e+01,1.000000000000000000e+00
2.014000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,4.400000000000000000e+01,4.100000000000000000e+01,5.150000000000000000e+01,0.000000000000000000e+00
2.013000000000000000e+03,1.200000000000000000e+01,2.200000000000000000e+01,4.400000000000000000e+01,4.500000000000000000e+01,4.510000000000000142e+01,0.000000000000000000e+00
2.013000000000000000e+03,8.000000000000000000e+00,5.000000000000000000e+00,7.900000000000000000e+01,8.100000000000000000e+01,7.729999999999999716e+01,0.000000000000000000e+00
2.013000000000000000e+03,1.000000000000000000e+00,2.000000000000000000e+00,3.700000000000000000e+01,4.000000000000000000e+01,4.570000000000000284e+01,1.000000000000000000e+00
2.013000000000000000e+03,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+01,4.800000000000000000e+01,5.189999999999999858e+01,0.000000000000000000e+00
2.013000000000000000e+03,1.000000000000000000e+00,8.000000000000000000e+00,4.900000000000000000e+01,4.800000000000000000e+01,4.629999999999999716e+01,1.000000000000000000e+00
2.013000000000000000e+03,5.000000000000000000e+00,1.700000000000000000e+01,5.100000000000000000e+01,5.600000000000000000e+01,6.500000000000000000e+01,0.000000000000000000e+00
2.014000000000000000e+03,4.000000000000000000e+00,7.000000000000000000e+00,4.900000000000000000e+01,5.200000000000000000e+01,5.689999999999999858e+01,0.000000000000000000e+00
2.013000000000000000e+03,6.000000000000000000e+00,2.800000000000000000e+01,7.200000000000000000e+01,6.900000000000000000e+01,7.240000000000000568e+01,1.000000000000000000e+00
2.013000000000000000e+03,1.100000000000000000e+01,1.000000000000000000e+01,5.500000000000000000e+01,6.200000000000000000e+01,5.220000000000000284e+01,0.000000000000000000e+00
2.013000000000000000e+03,1.100000000000000000e+01,2.100000000000000000e+01,4.100000000000000000e+01,3.900000000000000000e+01,4.950000000000000000e+01,1.000000000000000000e+00
2.014000000000000000e+03,2.000000000000000000e+00,2.800000000000000000e+01,4.100000000000000000e+01,4.400000000000000000e+01,5.129999999999999716e+01,0.000000000000000000e+00
2.013000000000000000e+03,4.000000000000000000e+00,1.900000000000000000e+01,5.200000000000000000e+01,5.100000000000000000e+01,5.900000000000000000e+01,0.000000000000000000e+00
2.014000000000000000e+03,4.000000000000000000e+00,6.000000000000000000e+00,5.100000000000000000e+01,4.900000000000000000e+01,5.679999999999999716e+01,0.000000000000000000e+00
2.013000000000000000e+03,6.000000000000000000e+00,2.000000000000000000e+00,6.100000000000000000e+01,5.900000000000000000e+01,6.759999999999999432e+01,0.000000000000000000e+00
2.013000000000000000e+03,6.000000000000000000e+00,4.000000000000000000e+00,6.100000000000000000e+01,6.800000000000000000e+01,6.790000000000000568e+01,0.000000000000000000e+00
2.013000000000000000e+03,2.000000000000000000e+00,2.600000000000000000e+01,3.500000000000000000e+01,3.100000000000000000e+01,5.110000000000000142e+01,1.000000000000000000e+00
2.014000000000000000e+03,1.000000000000000000e+00,2.800000000000000000e+01,4.800000000000000000e+01,4.400000000000000000e+01,4.839999999999999858e+01,0.000000000000000000e+00
2.013000000000000000e+03,7.000000000000000000e+00,2.500000000000000000e+01,7.900000000000000000e+01,8.300000000000000000e+01,7.709999999999999432e+01,0.000000000000000000e+00
2.014000000000000000e+03,2.000000000000000000e+00,9.000000000000000000e+00,6.000000000000000000e+01,5.000000000000000000e+01,4.939999999999999858e+01,0.000000000000000000e+00
2.013000000000000000e+03,1.200000000000000000e+01,4.000000000000000000e+00,4.400000000000000000e+01,4.200000000000000000e+01,4.679999999999999716e+01,1.000000000000000000e+00
2.014000000000000000e+03,3.000000000000000000e+00,1.700000000000000000e+01,5.200000000000000000e+01,4.800000000000000000e+01,5.389999999999999858e+01,0.000000000000000000e+00
2.013000000000000000e+03,2.000000000000000000e+00,2.500000000000000000e+01,3.700000000000000000e+01,3.500000000000000000e+01,5.089999999999999858e+01,1.000000000000000000e+00
2.013000000000000000e+03,4.000000000000000000e+00,2.200000000000000000e+01,5.400000000000000000e+01,5.300000000000000000e+01,5.970000000000000284e+01,1.000000000000000000e+00
2.013000000000000000e+03,6.000000000000000000e+00,7.000000000000000000e+00,7.100000000000000000e+01,7.200000000000000000e+01,6.829999999999999716e+01,1.000000000000000000e+00
2.013000000000000000e+03,1.000000000000000000e+00,1.900000000000000000e+01,5.000000000000000000e+01,4.200000000000000000e+01,4.760000000000000142e+01,1.000000000000000000e+00
2.014000000000000000e+03,2.000000000000000000e+00,1.300000000000000000e+01,4.800000000000000000e+01,4.700000000000000000e+01,4.970000000000000284e+01,0.000000000000000000e+00
2.013000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00,4.400000000000000000e+01,5.000000000000000000e+01,5.179999999999999716e+01,1.000000000000000000e+00
2.014000000000000000e+03,1.000000000000000000e+00,3.000000000000000000e+00,5.500000000000000000e+01,5.100000000000000000e+01,4.579999999999999716e+01,0.000000000000000000e+00
2.014000000000000000e+03,4.000000000000000000e+00,5.000000000000000000e+00,5.300000000000000000e+01,5.100000000000000000e+01,5.660000000000000142e+01,0.000000000000000000e+00
2.014000000000000000e+03,4.000000000000000000e+00,2.600000000000000000e+01,5.700000000000000000e+01,6.200000000000000000e+01,6.050000000000000000e+01,1.000000000000000000e+00
2.014000000000000000e+03,4.000000000000000000e+00,1.500000000000000000e+01,5.900000000000000000e+01,6.000000000000000000e+01,5.829999999999999716e+01,1.000000000000000000e+00
2.014000000000000000e+03,4.000000000000000000e+00,2.300000000000000000e+01,6.800000000000000000e+01,7.400000000000000000e+01,5.989999999999999858e+01,1.000000000000000000e+00
2.013000000000000000e+03,1.100000000000000000e+01,2.300000000000000000e+01,5.000000000000000000e+01,5.200000000000000000e+01,4.910000000000000142e+01,1.000000000000000000e+00
2.013000000000000000e+03,9.000000000000000000e+00,1.000000000000000000e+01,8.500000000000000000e+01,8.500000000000000000e+01,7.229999999999999716e+01,0.000000000000000000e+00
2.013000000000000000e+03,8.000000000000000000e+00,1.400000000000000000e+01,7.600000000000000000e+01,7.000000000000000000e+01,7.670000000000000284e+01,0.000000000000000000e+00
2.014000000000000000e+03,1.000000000000000000e+00,1.400000000000000000e+01,4.300000000000000000e+01,4.100000000000000000e+01,4.700000000000000000e+01,0.000000000000000000e+00
2.013000000000000000e+03,9.000000000000000000e+00,2.400000000000000000e+01,7.600000000000000000e+01,8.000000000000000000e+01,6.800000000000000000e+01,0.000000000000000000e+00
2.013000000000000000e+03,2.000000000000000000e+00,1.600000000000000000e+01,5.000000000000000000e+01,4.600000000000000000e+01,4.989999999999999858e+01,1.000000000000000000e+00
2.013000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+01,4.900000000000000000e+01,4.300000000000000000e+01,5.039999999999999858e+01,1.000000000000000000e+00
2.013000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+01,5.000000000000000000e+01,5.400000000000000000e+01,5.429999999999999716e+01,0.000000000000000000e+00
2.013000000000000000e+03,1.100000000000000000e+01,1.000000000000000000e+00,5.700000000000000000e+01,5.300000000000000000e+01,5.450000000000000000e+01,0.000000000000000000e+00
2.014000000000000000e+03,4.000000000000000000e+00,2.400000000000000000e+01,7.400000000000000000e+01,7.100000000000000000e+01,6.010000000000000142e+01,1.000000000000000000e+00
